id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
1513 563.68 804.00 1.94 0.65 0.02 51.92 12 45.29 148.76 953.49 -7.45
1514 157.85 806.22 1.99 0.66 0.04 37.04 11 38.75 144.47 881.84 -7.36
1515 230.78 806.25 1.96 0.65 0.11 56.66 11 35.87 124.88 799.04 -7.26
1516 284.07 806.25 2.00 0.67 0.04 167.99 12 358.72 1022.24 6488.02 -9.53
1517 801.60 805.91 1.88 0.63 0.07 113.61 12 20.23 104.47 604.84 -6.95
1518 886.25 806.41 1.85 0.62 0.02 160.33 11 21.84 99.97 587.07 -6.92
1519 123.63 807.04 1.94 0.65 0.03 2.23 12 64.22 192.86 1189.44 -7.69
1520 778.75 808.23 1.94 0.65 0.12 61.75 13 21.41 125.35 725.95 -7.15
1521 911.22 808.36 1.89 0.63 0.01 165.99 11 5.70 57.89 342.23 -6.34
1522 766.89 809.04 2.02 0.67 0.08 84.20 13 13.46 88.57 583.62 -6.92
1523 432.60 809.78 1.88 0.63 0.11 130.97 12 723.16 2604.76 16145.41 -10.52
1524 542.95 809.99 1.98 0.66 0.04 150.09 13 37.58 133.34 758.54 -7.20
1525 273.01 811.46 1.95 0.65 0.06 2.01 12 126.31 328.88 2084.07 -8.30
1526 112.70 812.30 1.93 0.64 0.13 32.56 11 251.74 764.42 4570.42 -9.15
1527 609.78 812.52 1.83 0.61 0.11 28.25 11 13.90 63.29 383.00 -6.46
1528 932.69 814.16 1.90 0.63 0.11 62.04 11 17.81 63.77 392.90 -6.49
1529 32.03 814.81 1.99 0.66 0.09 75.21 13 33.01 72.44 501.60 -6.75
1530 135.65 815.29 1.95 0.65 0.12 33.05 11 31.98 97.79 626.81 -6.99
1531 308.82 814.72 1.90 0.63 0.15 134.52 12 56.84 144.38 858.12 -7.33
1532 818.80 816.23 1.92 0.64 0.09 34.65 11 19.18 101.76 591.34 -6.93
1533 946.29 816.18 1.95 0.65 0.08 157.59 12 221.69 755.16 4682.38 -9.18
1534 247.92 816.92 2.00 0.67 0.06 109.31 12 12.66 56.87 371.59 -6.43
1535 537.95 816.80 1.96 0.65 0.09 157.74 12 26.81 127.49 830.60 -7.30
1536 558.63 817.08 1.91 0.64 0.06 32.31 12 47.08 106.61 640.37 -7.02
1537 797.75 816.85 1.92 0.64 0.07 87.96 12 74.94 325.04 2065.01 -8.29
1538 634.62 818.37 1.85 0.62 0.13 57.94 11 49.34 123.59 744.72 -7.18
1539 681.04 817.72 1.94 0.65 0.13 85.52 13 26.18 104.76 646.07 -7.03
1540 102.71 819.14 1.96 0.65 0.05 14.09 12 32.58 114.15 719.20 -7.14
1541 417.62 819.06 1.96 0.65 0.08 5.66 11 26.90 78.49 462.92 -6.66
1542 546.60 819.37 1.86 0.62 0.19 44.28 11 10.43 87.43 512.85 -6.77
1543 579.91 819.29 1.89 0.63 0.06 73.48 12 6477.81 32383.83 178247.57 -13.13
1544 224.46 819.98 1.79 0.60 0.14 69.43 11 35.31 71.60 361.52 -6.40
1545 651.91 820.35 1.98 0.66 0.08 56.61 12 37.22 140.57 895.31 -7.38
1546 184.43 821.22 1.81 0.60 0.17 42.85 10 71.78 211.58 1181.71 -7.68
1547 397.00 821.68 1.68 0.56 0.06 77.35 9 41.09 120.86 654.07 -7.04
1548 53.61 821.84 1.88 0.63 0.11 138.14 12 628.85 1563.91 9801.39 -9.98
1549 481.14 822.08 1.99 0.66 0.07 118.33 13 108.29 330.26 2051.88 -8.28
1550 760.78 824.22 1.89 0.63 0.11 58.19 13 63.84 337.22 1981.52 -8.24
1551 438.71 825.30 1.88 0.63 0.10 48.17 11 619.38 2407.46 13788.89 -10.35
1552 87.73 825.93 1.96 0.65 0.02 126.10 13 32.64 107.04 628.82 -7.00
1553 627.94 825.96 1.98 0.66 0.06 173.86 13 38.83 144.79 868.15 -7.35
1554 198.98 827.11 2.00 0.67 0.14 1.28 13 34.86 103.72 590.93 -6.93
1555 606.59 827.21 1.78 0.59 0.15 70.15 11 31.32 107.60 552.32 -6.86
1556 860.07 826.86 1.96 0.65 0.08 76.05 13 237.57 1195.88 7292.35 -9.66
1557 275.15 828.28 1.96 0.65 0.08 166.89 12 83.40 257.90 1655.00 -8.05
1558 585.69 829.29 1.87 0.62 0.13 57.92 11 174.53 782.32 4484.44 -9.13
1559 878.67 828.89 1.89 0.63 0.06 85.57 12 184.51 671.51 4150.88 -9.05
1560 501.56 830.19 1.89 0.63 0.10 52.95 12 88.08 212.86 1304.78 -7.79
1561 124.45 831.14 1.73 0.58 0.09 31.17 11 26.25 92.98 458.10 -6.65
1562 987.02 831.19 1.96 0.65 0.03 70.26 13 414.70 1801.01 11038.06 -10.11
1563 473.12 832.11 2.00 0.67 0.04 134.74 13 165.01 546.90 3396.27 -8.83
1564 516.83 832.01 1.93 0.64 0.02 78.11 13 27.59 108.71 658.58 -7.05
1565 769.71 831.92 1.93 0.64 0.10 81.55 12 356.04 1603.34 9744.25 -9.97
1566 706.02 833.53 1.80 0.60 0.19 78.22 10 11.55 84.70 456.72 -6.65
1567 596.63 835.48 1.80 0.60 0.17 49.41 11 8.67 61.00 347.20 -6.35
1568 997.93 834.68 1.96 0.65 0.18 68.25 13 37.86 115.19 687.26 -7.09
1569 827.10 835.79 1.94 0.65 0.09 77.18 13 49.38 270.68 1679.11 -8.06
1570 970.55 836.13 1.88 0.63 0.19 60.26 12 12.16 69.89 458.19 -6.65
1571 165.81 837.09 1.98 0.66 0.03 33.42 12 293.17 923.56 5665.29 -9.38
1572 576.81 838.13 2.07 0.69 0.18 84.44 12 19.29 89.60 521.58 -6.79
1573 680.15 838.04 2.02 0.67 0.14 163.46 12 37.83 119.47 813.65 -7.28
1574 899.17 838.22 1.90 0.63 0.06 95.67 12 1748.53 8780.57 50916.66 -11.77
1575 19.44 838.99 1.81 0.60 0.05 167.64 11 703.91 1857.97 10738.94 -10.08
1576 372.69 839.07 1.91 0.64 0.02 105.18 11 41.01 123.85 663.99 -7.06
1577 658.23 839.26 1.97 0.66 0.13 95.97 11 12.35 73.42 491.27 -6.73
1578 929.91 839.43 1.87 0.62 0.10 57.50 12 80.15 335.39 2017.78 -8.26
1579 957.08 838.66 1.94 0.65 0.05 98.30 12 15.09 66.79 399.45 -6.50
1580 399.76 840.80 1.93 0.64 0.05 134.66 12 13.25 71.80 448.07 -6.63
1581 467.91 841.89 1.98 0.66 0.08 23.34 13 40.02 127.96 718.65 -7.14
1582 783.18 842.16 1.96 0.65 0.13 84.80 12 28.28 148.85 884.10 -7.37
1583 317.73 843.01 1.96 0.65 0.07 158.26 11 88.08 210.24 1328.52 -7.81
1584 981.25 843.21 1.94 0.65 0.07 122.82 11 117.60 377.59 2290.64 -8.40
1585 175.99 843.94 2.02 0.67 0.04 171.10 13 128.73 339.95 2312.92 -8.41
1586 277.97 843.88 2.02 0.67 0.05 115.21 13 230.25 565.76 3836.16 -8.96
1587 335.66 844.33 1.91 0.64 0.12 35.37 11 35.50 153.69 951.13 -7.45
1588 297.83 845.01 1.98 0.66 0.18 140.24 12 37.86 78.34 519.06 -6.79
1589 740.91 844.91 2.03 0.68 0.15 82.77 13 6.44 81.62 525.33 -6.80
1590 790.06 846.10 1.95 0.65 0.09 73.55 13 33.63 198.13 1158.46 -7.66
1591 907.59 846.42 1.78 0.59 0.18 51.18 10 14.25 70.71 372.17 -6.43
1592 246.75 847.25 1.97 0.66 0.08 50.19 11 315.99 990.85 6003.06 -9.45
1593 581.33 846.93 1.91 0.64 0.10 123.19 12 42.69 115.91 714.98 -7.14
1594 607.75 847.07 1.99 0.66 0.11 111.51 12 23.47 80.21 599.55 -6.94
1595 622.62 847.13 1.88 0.63 0.09 56.44 12 115.55 443.88 2616.88 -8.54
1596 837.66 846.98 1.90 0.63 0.07 70.23 12 332.23 1434.61 8777.35 -9.86
1597 944.31 847.16 1.85 0.62 0.04 104.23 13 19.21 97.74 563.84 -6.88
1598 113.04 848.24 2.02 0.67 0.06 12.70 12 61.55 173.88 1148.93 -7.65
1599 358.56 847.85 1.82 0.61 0.13 158.70 12 74.06 187.49 1115.31 -7.62
1600 534.81 848.81 1.97 0.66 0.09 106.51 12 196.28 734.29 4704.90 -9.18
1601 154.95 850.03 2.01 0.67 0.03 78.01 13 51.44 130.61 849.88 -7.32
1602 288.58 849.95 1.54 0.51 0.02 39.44 9 -0.01 86.33 270.55 -6.08
1603 686.84 850.33 1.87 0.62 0.12 67.89 11 375.21 1797.06 10188.27 -10.02
1604 895.72 850.32 1.87 0.62 0.16 51.97 11 267.83 1112.80 6776.43 -9.58
1605 849.07 851.76 1.96 0.65 0.09 78.73 13 399.70 1749.16 11162.10 -10.12
1606 966.88 853.46 1.86 0.62 0.12 58.57 12 140.33 442.37 2733.32 -8.59
1607 496.98 854.19 1.93 0.64 0.13 88.29 12 55.92 222.78 1219.04 -7.72
1608 752.96 854.19 1.97 0.66 0.06 83.98 13 5.97 68.22 397.36 -6.50
1609 16.51 856.08 1.84 0.61 0.06 37.72 12 66.37 153.00 932.08 -7.42
1610 260.89 857.30 1.96 0.65 0.19 57.93 13 18.84 77.79 477.94 -6.70
1611 420.83 857.03 1.96 0.65 0.05 93.13 12 1078.03 4266.71 25126.81 -11.00
1612 515.91 857.50 1.84 0.61 0.12 43.72 10 33.64 90.50 552.73 -6.86
1613 616.62 857.07 1.93 0.64 0.08 64.92 12 181.62 615.15 3955.82 -8.99
1614 208.03 858.19 2.00 0.67 0.07 176.16 12 161.98 519.52 3129.90 -8.74
1615 949.29 858.38 1.87 0.62 0.06 118.42 11 60.29 197.33 1244.12 -7.74
1616 369.74 859.93 2.05 0.68 0.10 92.74 12 54.89 132.88 952.52 -7.45
1617 460.95 861.01 2.03 0.68 0.09 110.01 13 65.12 208.70 1339.37 -7.82
1618 699.27 860.89 1.98 0.66 0.18 91.92 12 1.85 66.38 463.09 -6.66
1619 735.75 861.38 1.82 0.61 0.17 67.61 10 30.04 80.63 446.17 -6.62
1620 105.84 862.18 2.00 0.67 0.07 22.28 12 695.32 2189.31 13756.89 -10.35
1621 303.63 864.03 1.94 0.65 0.02 82.80 12 205.94 629.36 3821.03 -8.96
1622 342.64 863.90 1.91 0.64 0.04 151.30 12 101.89 236.29 1413.31 -7.88
1623 450.87 864.15 1.99 0.66 0.05 50.63 13 55.58 222.94 1292.00 -7.78
1624 716.22 864.17 1.81 0.60 0.08 132.12 11 18.57 98.61 523.61 -6.80
1625 288.54 865.11 1.86 0.62 0.06 62.80 11 29.38 67.93 369.44 -6.42
1626 505.00 865.28 1.92 0.64 0.14 75.88 11 19.78 100.87 594.36 -6.94
1627 180.54 866.18 1.87 0.62 0.16 79.28 11 27.25 86.05 517.77 -6.79
1628 156.68 867.17 1.95 0.65 0.07 40.58 11 156.31 401.11 2353.94 -8.43
1629 407.58 867.01 1.88 0.63 0.04 49.02 11 44.50 114.35 681.62 -7.08
1630 269.61 867.70 1.82 0.61 0.19 140.19 11 50.86 118.93 691.92 -7.10
1631 938.12 867.93 2.02 0.67 0.10 83.63 12 23.97 114.39 754.25 -7.19
1632 894.76 869.01 1.94 0.65 0.09 68.98 12 83.88 387.31 2353.29 -8.43
1633 84.71 870.35 1.98 0.66 0.12 41.11 11 41.90 138.81 867.72 -7.35
1634 498.79 872.36 1.87 0.62 0.08 50.37 11 123.27 489.90 2774.83 -8.61
1635 596.70 872.26 1.89 0.63 0.14 60.34 11 72.99 255.15 1497.81 -7.94
1636 999.93 872.08 1.97 0.66 0.01 175.94 12 55.42 203.41 1260.13 -7.75
1637 41.45 872.82 1.80 0.60 0.16 144.56 11 1818.08 4364.48 25834.78 -11.03
1638 613.22 874.31 1.91 0.64 0.12 116.00 12 53.23 159.74 1039.10 -7.54
1639 947.96 874.34 1.90 0.63 0.06 89.53 13 13.22 76.84 474.57 -6.69
1640 858.20 875.55 1.80 0.60 0.08 139.59 11 17.49 77.53 401.93 -6.51
1641 292.50 875.82 1.83 0.61 0.13 126.49 12 104.72 294.48 1808.69 -8.14
1642 316.73 876.25 1.84 0.61 0.18 30.66 10 21.52 92.82 475.45 -6.69
1643 835.92 876.23 1.89 0.63 0.08 65.19 12 52.16 235.52 1353.14 -7.83
1644 327.75 877.02 2.04 0.68 0.11 84.61 13 32.71 106.58 676.40 -7.08
1645 462.70 876.72 1.91 0.64 0.14 132.78 12 45.14 118.69 727.70 -7.15
1646 107.70 878.92 2.02 0.67 0.07 108.61 12 20.82 65.12 415.35 -6.55
1647 303.87 880.49 1.86 0.62 0.09 38.61 11 619.06 2083.40 12408.93 -10.23
1648 881.01 883.07 1.97 0.66 0.09 66.04 13 48.20 228.10 1396.62 -7.86
1649 857.11 884.36 1.89 0.63 0.09 109.61 11 40.00 155.27 897.02 -7.38
1650 972.90 883.89 1.99 0.66 0.04 70.43 13 88.68 342.48 2190.88 -8.35
1651 439.66 885.08 1.95 0.65 0.07 66.36 12 31.02 135.23 887.09 -7.37
1652 538.17 885.42 1.89 0.63 0.12 119.14 12 48.01 181.22 1125.14 -7.63
1653 910.05 885.41 1.78 0.59 0.09 111.46 12 20.25 105.21 534.42 -6.82
1654 246.86 885.81 1.99 0.66 0.08 114.78 12 195.94 547.32 3582.23 -8.89
1655 720.30 886.10 1.94 0.65 0.13 132.69 11 19.77 119.42 767.82 -7.21
1656 413.72 887.36 1.89 0.63 0.12 49.81 11 3313.85 12162.67 70616.93 -12.12
1657 583.78 886.77 1.94 0.65 0.10 107.00 12 122.10 448.03 2866.29 -8.64
1658 475.51 888.02 1.88 0.63 0.19 32.12 11 19.32 75.44 431.00 -6.59
1659 184.82 889.02 2.05 0.68 0.06 161.97 13 53.32 132.06 892.77 -7.38
1660 366.11 889.00 2.02 0.67 0.03 121.01 13 23.61 70.32 510.09 -6.77
1661 706.99 889.33 1.88 0.63 0.10 82.36 12 476.10 2173.31 12283.83 -10.22
1662 832.76 889.12 1.92 0.64 0.01 9.73 12 35.98 131.89 870.76 -7.35
1663 336.05 891.02 2.09 0.70 0.01 28.87 13 19.97 79.41 539.89 -6.83
1664 432.14 890.95 2.00 0.67 0.05 114.42 13 542.88 1445.18 9544.66 -9.95
1665 271.88 892.19 2.02 0.67 0.15 4.83 12 48.91 93.47 614.68 -6.97
1666 980.21 892.34 1.89 0.63 0.06 116.18 11 515.39 2291.29 13486.25 -10.32
1667 213.67 893.39 1.91 0.64 0.16 42.13 11 159.64 468.81 2881.32 -8.65
1668 653.26 892.93 1.99 0.66 0.10 91.13 12 21.30 118.52 828.05 -7.30
1669 644.23 893.96 1.97 0.66 0.07 52.52 11 9.32 56.13 394.81 -6.49
1670 777.12 894.15 2.00 0.67 0.07 35.38 12 21.95 104.39 681.76 -7.08
1671 815.97 895.17 1.92 0.64 0.09 78.03 13 598.83 2811.50 16278.50 -10.53
1672 402.00 895.92 1.83 0.61 0.13 104.21 12 38.64 104.57 564.31 -6.88
1673 550.89 897.08 2.02 0.67 0.16 179.64 12 71.88 174.27 1058.24 -7.56
1674 571.88 897.20 1.92 0.64 0.08 70.92 12 130.51 581.07 3291.43 -8.79
1675 997.86 898.11 1.96 0.65 0.06 68.28 12 70.67 217.38 1321.01 -7.80
1676 358.04 899.27 1.94 0.65 0.05 127.93 12 39.28 86.43 517.84 -6.79
1677 925.99 899.17 1.98 0.66 0.04 66.23 13 120.87 410.84 2587.90 -8.53
1678 615.33 900.21 1.89 0.63 0.18 104.69 12 48.24 179.42 1080.99 -7.58
1679 851.92 899.99 2.01 0.67 0.11 77.96 13 47.97 202.90 1292.00 -7.78
1680 168.79 901.22 2.02 0.67 0.15 70.43 11 21.18 60.03 428.05 -6.58
1681 597.91 901.15 1.98 0.66 0.10 85.91 13 108.79 483.36 2900.34 -8.66
1682 961.20 901.21 1.92 0.64 0.05 125.42 11 170.95 790.14 4660.89 -9.17
1683 312.14 902.17 1.98 0.66 0.13 99.61 12 33.51 72.37 427.90 -6.58
1684 334.91 901.97 2.03 0.68 0.06 98.58 13 391.19 1081.19 6916.56 -9.60
1685 476.19 902.31 1.92 0.64 0.12 130.13 12 56.87 173.26 1061.33 -7.56
1686 841.78 901.95 2.00 0.67 0.10 113.32 12 21.63 82.52 470.70 -6.68
1687 26.62 903.18 1.97 0.66 0.08 37.20 11 39.72 104.79 719.89 -7.14
1688 884.06 903.53 1.78 0.59 0.08 107.95 12 43.12 166.64 938.85 -7.43
1689 939.76 903.19 1.87 0.62 0.09 70.08 12 18.24 85.02 508.10 -6.76
1690 395.68 904.19 1.91 0.64 0.10 54.97 11 64.96 249.61 1464.69 -7.91
1691 261.82 904.75 1.95 0.65 0.11 146.47 11 26.60 80.27 488.94 -6.72
1692 271.00 905.10 2.02 0.67 0.06 67.48 12 37.10 94.81 597.67 -6.94
1693 705.67 906.24 1.86 0.62 0.16 49.16 11 17.90 115.34 605.99 -6.96
1694 988.26 906.28 1.99 0.66 0.04 66.07 12 26.36 87.69 515.80 -6.78
1695 194.85 907.92 1.98 0.66 0.07 109.53 12 41.10 105.16 615.28 -6.97
1696 416.84 908.10 1.99 0.66 0.12 100.60 12 28.75 76.26 445.37 -6.62
1697 573.03 908.19 1.94 0.65 0.05 93.11 13 65.36 195.00 1089.81 -7.59
1698 997.15 908.17 1.94 0.65 0.02 120.60 11 15.95 84.53 550.10 -6.85
1699 893.26 909.21 1.93 0.64 0.06 129.99 11 20.77 101.89 624.59 -6.99
1700 740.32 910.48 1.81 0.60 0.20 124.03 11 163.97 573.86 3546.99 -8.87
1701 806.23 910.31 1.88 0.63 0.10 115.57 11 122.18 491.28 2885.89 -8.65
1702 829.76 910.18 1.90 0.63 0.11 59.00 11 1111.66 4640.23 27643.65 -11.10
1703 560.57 912.29 1.85 0.62 0.19 38.77 12 24.67 77.92 467.61 -6.67
1704 25.77 913.13 2.05 0.68 0.15 176.09 12 57.99 138.09 905.66 -7.39
1705 144.90 913.49 1.85 0.62 0.08 63.76 12 37.32 112.42 648.29 -7.03
1706 874.33 913.12 1.92 0.64 0.08 109.43 12 1787.64 7452.12 46029.55 -11.66
1707 964.69 913.20 1.91 0.64 0.12 46.92 11 96.49 352.06 2181.68 -8.35
1708 282.11 914.33 1.89 0.63 0.05 68.89 12 31.33 71.83 438.13 -6.60
1709 932.10 914.01 1.99 0.66 0.10 82.60 13 90.00 319.56 2131.45 -8.32
1710 210.64 915.35 1.91 0.64 0.19 45.40 11 38.24 101.18 633.53 -7.00
1711 428.61 914.96 1.73 0.58 0.04 123.67 10 15.80 53.28 306.77 -6.22
1712 326.77 916.40 1.93 0.64 0.12 27.63 12 48.54 178.76 1013.36 -7.51
1713 695.86 916.15 2.06 0.69 0.09 122.83 12 16.87 62.51 463.60 -6.67
1714 409.52 917.25 1.96 0.65 0.18 48.65 11 21.44 79.11 505.69 -6.76
1715 642.69 917.84 1.95 0.65 0.08 121.33 12 17.96 65.34 457.36 -6.65
1716 773.26 918.03 1.95 0.65 0.11 96.40 12 550.69 2227.52 13999.08 -10.37
1717 845.15 918.22 1.97 0.66 0.06 101.50 13 49.28 212.73 1304.16 -7.79
1718 313.94 919.15 2.01 0.67 0.06 132.82 12 16.07 79.80 477.48 -6.70
1719 360.35 921.30 1.96 0.65 0.19 150.66 12 45.11 91.05 556.01 -6.86
1720 439.99 921.16 1.90 0.63 0.11 102.25 12 40.23 142.19 760.04 -7.20
1721 549.19 920.85 1.98 0.66 0.09 104.55 13 76.09 239.86 1561.81 -7.98
1722 672.80 921.39 1.84 0.61 0.15 32.01 11 10.43 61.97 373.21 -6.43
1723 349.32 922.34 1.88 0.63 0.16 141.98 11 135.11 348.51 2145.43 -8.33
1724 999.80 922.04 1.98 0.66 0.03 61.43 13 75.17 308.57 1976.71 -8.24
1725 471.75 923.00 2.01 0.67 0.03 24.75 12 28.84 103.44 673.42 -7.07
1726 568.28 923.48 1.83 0.61 0.16 120.86 11 166.97 473.04 2898.11 -8.66
1727 742.32 923.16 1.92 0.64 0.10 130.58 11 50.43 169.83 1082.23 -7.59
1728 76.09 924.15 1.95 0.65 0.13 60.96 12 27.31 67.87 407.72 -6.53
1729 217.12 924.32 2.00 0.67 0.14 177.13 12 72.93 197.35 1302.72 -7.79
1730 958.13 924.34 1.91 0.64 0.06 117.71 11 22.98 117.36 706.82 -7.12
1731 59.03 924.99 2.06 0.69 0.01 11.95 13 1473.31 3222.32 22329.08 -10.87
1732 111.81 924.96 1.98 0.66 0.04 164.25 12 122.85 286.59 1765.75 -8.12
1733 254.95 925.04 2.04 0.68 0.04 49.11 13 51.29 149.21 965.26 -7.46
1734 630.92 927.35 1.94 0.65 0.05 88.37 11 19.49 69.98 398.25 -6.50
1735 644.94 927.28 1.89 0.63 0.11 75.34 11 133.03 540.75 3066.09 -8.72
1736 403.16 928.48 1.89 0.63 0.17 150.03 11 51.12 121.31 749.82 -7.19
1737 158.91 929.12 2.05 0.68 0.18 176.40 12 31.98 84.17 562.51 -6.88
1738 519.18 930.39 1.89 0.63 0.15 138.63 12 38.98 132.38 706.03 -7.12
1739 682.94 930.05 1.99 0.66 0.03 43.04 13 22.18 80.63 510.93 -6.77
1740 299.04 931.27 1.96 0.65 0.13 5.25 12 33.86 99.64 541.95 -6.83
1741 616.17 932.18 1.94 0.65 0.18 92.51 13 108.62 206.43 1255.33 -7.75
1742 275.56 932.91 1.96 0.65 0.10 94.14 12 119.49 291.37 1987.22 -8.25
1743 488.29 933.16 1.71 0.57 0.16 100.13 10 13.48 46.58 219.78 -5.85
1744 198.68 933.87 1.89 0.63 0.03 136.58 12 36.58 102.74 527.92 -6.81
1745 108.07 935.37 2.01 0.67 0.18 166.43 12 65.11 145.32 940.64 -7.43
1746 118.48 935.06 1.73 0.58 0.06 155.64 9 16.11 46.15 247.68 -5.98
1747 388.56 934.98 1.96 0.65 0.12 84.14 12 314.42 795.26 5277.07 -9.31
1748 948.15 935.41 1.94 0.65 0.05 139.20 12 82.78 228.59 1408.37 -7.87
1749 446.52 936.01 1.91 0.64 0.05 20.46 11 19.11 83.65 493.10 -6.73
1750 313.67 937.27 1.92 0.64 0.15 42.88 11 148.00 355.73 2094.27 -8.30
1751 574.27 937.47 1.90 0.63 0.18 162.24 9 38.31 79.12 388.30 -6.47
1752 208.82 938.37 1.96 0.65 0.10 31.19 11 205.02 613.29 3763.35 -8.94
1753 732.28 938.04 1.96 0.65 0.08 114.86 12 74.99 292.39 1878.33 -8.18
1754 819.17 939.03 1.96 0.65 0.10 91.71 13 131.37 536.50 3368.26 -8.82
1755 986.56 938.98 1.86 0.62 0.07 150.94 11 32.62 107.72 627.17 -6.99
1756 334.88 940.37 1.93 0.64 0.05 43.57 11 281.91 920.14 5591.02 -9.37
1757 559.34 940.09 1.94 0.65 0.07 127.89 12 44.22 184.29 1136.52 -7.64
1758 403.62 941.21 1.92 0.64 0.12 53.00 11 1041.87 3505.62 21176.34 -10.81
1759 606.26 942.01 1.98 0.66 0.15 109.86 13 43.22 121.61 765.55 -7.21
1760 420.87 943.24 2.04 0.68 0.07 37.01 12 33.51 79.20 479.82 -6.70
1761 642.77 944.30 1.89 0.63 0.13 59.21 11 175.12 642.34 3793.10 -8.95
1762 224.64 944.97 1.97 0.66 0.04 90.30 12 405.98 1089.47 7146.36 -9.64
1763 46.93 946.24 2.04 0.68 0.03 66.64 12 46.26 122.08 741.34 -7.18
1764 358.54 945.85 1.81 0.60 0.13 146.33 10 19.22 55.39 318.85 -6.26
1765 962.36 945.87 1.80 0.60 0.07 100.45 11 23.74 64.62 376.74 -6.44
1766 261.81 947.10 1.99 0.66 0.08 39.94 11 43.40 123.02 722.15 -7.15
1767 983.29 947.12 1.94 0.65 0.05 133.20 11 29.87 108.15 739.66 -7.17
1768 837.79 948.49 1.85 0.62 0.18 59.55 11 63.71 170.64 1061.18 -7.56
1769 1002.14 947.85 1.98 0.66 0.13 75.69 13 36.54 153.39 976.42 -7.47
1770 621.24 949.45 1.84 0.61 0.20 127.59 10 142.40 370.28 2276.11 -8.39
1771 371.24 950.13 1.80 0.60 0.11 107.54 11 36.67 91.94 473.28 -6.69
1772 140.72 952.35 1.95 0.65 0.13 53.98 12 41.04 114.21 736.82 -7.17
1773 152.06 952.27 2.01 0.67 0.03 168.46 12 57.00 148.81 937.32 -7.43
1774 529.79 952.05 2.02 0.67 0.09 77.73 13 47.26 143.16 917.35 -7.41
1775 539.80 952.29 1.92 0.64 0.14 82.64 13 46.98 108.73 676.04 -7.07
1776 268.96 953.21 2.06 0.69 0.12 0.40 13 32.30 100.29 619.76 -6.98
1777 584.58 955.19 1.89 0.63 0.18 52.72 11 20.21 76.66 469.59 -6.68
1778 477.94 956.17 1.98 0.66 0.07 75.06 11 23.21 78.24 498.85 -6.74
1779 319.80 957.84 2.00 0.67 0.04 127.58 12 102.39 295.89 1921.38 -8.21
1780 302.70 958.98 1.99 0.66 0.03 75.22 12 43.89 154.54 1085.89 -7.59
1781 764.06 959.43 1.85 0.62 0.16 101.95 11 23.18 77.94 481.84 -6.71
1782 926.84 959.28 1.91 0.64 0.12 55.72 12 179.71 751.26 4550.34 -9.15
1783 694.70 960.86 1.94 0.65 0.07 86.03 12 147.72 440.34 2774.45 -8.61
1784 946.22 960.95 2.07 0.69 0.11 9.53 13 41.62 94.69 659.22 -7.05
1785 461.08 962.46 1.84 0.61 0.09 102.95 11 22.05 79.19 478.38 -6.70
1786 329.97 963.21 1.85 0.62 0.11 109.23 11 39.37 108.31 539.30 -6.83
1787 344.58 963.25 1.88 0.63 0.19 63.22 11 23.48 98.24 573.67 -6.90
1788 552.87 965.05 2.01 0.67 0.19 94.23 12 30.41 73.95 444.08 -6.62
1789 178.19 966.32 1.95 0.65 0.10 146.32 12 86.95 178.94 1062.37 -7.57
1790 399.76 965.86 2.01 0.67 0.07 99.42 12 1892.74 5501.55 36253.77 -11.40
1791 416.15 966.15 1.99 0.66 0.08 169.35 12 33.99 115.29 732.26 -7.16
1792 965.23 967.16 1.98 0.66 0.02 3.41 12 33.45 138.53 936.30 -7.43
1793 664.79 968.21 1.95 0.65 0.05 66.06 12 34.98 122.56 722.52 -7.15
1794 233.90 969.13 2.00 0.67 0.03 120.25 12 86.31 257.82 1550.08 -7.98
1795 367.08 968.89 2.04 0.68 0.07 173.04 13 131.23 280.92 1944.15 -8.22
1796 633.85 971.21 1.94 0.65 0.07 66.57 13 63.27 218.21 1247.95 -7.74
1797 351.91 972.19 1.98 0.66 0.01 56.96 12 532.03 1690.63 10097.00 -10.01
1798 774.75 972.23 1.94 0.65 0.05 178.50 12 23.74 77.88 501.45 -6.75
1799 923.82 971.77 1.87 0.62 0.20 75.72 12 12.71 59.33 336.81 -6.32
1800 704.81 973.16 1.95 0.65 0.09 63.48 11 22.10 71.42 479.39 -6.70
1801 245.13 974.21 1.99 0.66 0.10 119.01 12 52.34 125.87 741.60 -7.18
1802 808.25 976.16 1.93 0.64 0.10 108.62 12 1012.96 3968.01 24206.17 -10.96
1803 524.87 978.16 2.07 0.69 0.07 41.36 12 25.04 89.90 603.91 -6.95
1804 685.88 978.01 1.98 0.66 0.19 86.92 12 30.92 133.62 865.65 -7.34
1805 932.26 978.50 1.83 0.61 0.13 126.66 11 1968.81 7022.09 42030.33 -11.56
1806 55.04 979.34 2.05 0.68 0.14 6.63 12 49.77 109.41 692.51 -7.10
1807 217.81 980.09 1.97 0.66 0.17 109.63 12 47.75 72.53 443.44 -6.62
1808 516.01 980.46 1.75 0.58 0.04 110.12 11 11.53 57.87 295.85 -6.18
1809 590.70 980.94 1.97 0.66 0.09 83.79 12 119.91 369.29 2386.79 -8.44
1810 205.68 981.91 1.97 0.66 0.04 92.46 12 131.41 325.91 2063.62 -8.29
1811 414.16 982.14 2.14 0.71 0.04 163.48 13 28.94 81.67 564.75 -6.88
