id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1132 418.14 384.48 0.56 0.08 0.08 25 0.00 1360.00 2.39 -0.95
1133 480.12 384.06 0.43 -0.67 -0.04 25 0.00 972.00 1.76 -0.61
1134 649.58 384.25 0.55 0.19 -0.27 25 0.00 8310.00 13.24 -2.81
1135 226.49 385.05 0.62 -0.31 -0.18 25 0.00 707.00 1.24 -0.23
1136 439.49 385.65 0.53 0.48 0.37 25 0.00 812.00 1.36 -0.34
1137 24.60 386.39 0.57 -0.50 0.01 25 0.00 2465.00 4.48 -1.63
1138 42.45 386.56 0.61 0.03 0.09 25 0.00 910.00 1.67 -0.56
1139 530.35 386.17 0.63 -0.27 -0.03 25 0.00 1157.00 1.77 -0.62
1140 880.43 385.88 0.60 -0.40 -0.07 25 0.00 1432.00 2.22 -0.87
1141 933.79 387.48 0.48 -0.59 -0.06 25 0.00 886.00 1.57 -0.49
1142 431.83 387.85 0.68 0.13 -0.05 25 0.00 847.00 1.23 -0.22
1143 132.62 389.43 0.58 0.27 -0.09 25 0.00 10308.00 17.77 -3.12
1144 159.51 389.14 0.64 -0.22 -0.04 25 0.00 889.00 1.52 -0.46
1145 290.59 388.69 0.52 -0.48 -0.02 25 0.00 1271.00 2.43 -0.96
1146 770.23 389.54 0.54 -0.21 0.11 25 0.00 810.00 1.32 -0.30
1147 803.90 389.35 0.49 -0.17 -0.06 25 0.00 2622.00 4.54 -1.64
1148 957.65 389.03 0.50 -0.12 -0.22 25 0.00 380283.00 638.38 -7.01
1149 308.72 389.96 0.56 -0.25 -0.05 25 0.00 54103.00 96.21 -4.96
1150 475.58 389.68 0.59 -0.63 -0.06 25 0.00 1193.00 1.98 -0.74
1151 607.58 389.67 0.54 -0.70 -0.16 25 0.00 867.00 1.50 -0.44
1152 754.61 390.06 0.45 -0.46 -0.07 25 0.00 1429.00 2.50 -0.99
1153 452.94 390.55 0.50 0.11 0.12 25 0.00 202310.00 352.71 -6.37
1154 639.17 391.17 0.55 -0.17 -0.07 25 0.00 2527.00 4.13 -1.54
1155 974.72 390.60 0.51 -0.53 -0.29 25 0.00 1078.00 1.89 -0.69
1156 993.72 391.31 0.47 -0.18 -0.13 25 0.00 1953.00 3.19 -1.26
1157 73.32 391.73 0.59 -0.17 0.08 25 0.00 1616.00 2.96 -1.18
1158 152.72 392.24 0.55 -0.26 0.03 25 0.00 666.00 1.20 -0.20
1159 229.44 391.93 0.61 -0.29 -0.08 25 0.00 6719.00 11.54 -2.66
1160 250.87 392.35 0.52 -0.29 0.31 25 0.00 559.00 1.11 -0.11
1161 501.69 391.50 0.53 0.01 0.22 25 0.00 1053.00 1.65 -0.54
1162 674.59 392.24 0.55 0.02 -0.19 25 0.00 36108.00 59.53 -4.44
1163 137.40 392.58 0.61 -0.48 -0.00 25 0.00 2106.00 3.56 -1.38
1164 296.41 392.97 0.63 -0.52 -0.11 25 0.00 6462.00 10.93 -2.60
1165 428.12 393.44 0.49 -0.36 0.24 25 0.00 591.00 1.07 -0.08
1166 514.62 393.03 0.61 -0.38 -0.21 25 0.00 753.00 1.15 -0.16
1167 635.40 392.39 0.55 0.09 -0.11 25 0.00 717.00 1.17 -0.17
1168 817.33 393.27 0.53 -0.09 -0.28 25 0.00 2199.00 3.47 -1.35
1169 318.60 394.03 0.53 -0.39 -0.13 25 0.00 823.00 1.56 -0.48
1170 402.21 393.80 0.53 -0.40 0.18 25 0.00 749.00 1.33 -0.31
1171 521.40 394.08 0.58 -0.25 -0.11 25 0.00 6838.00 11.37 -2.64
1172 686.50 393.57 0.50 -0.42 -0.08 25 0.00 5491.00 9.38 -2.43
1173 29.25 395.31 0.67 0.06 0.03 25 0.00 10314.00 17.35 -3.10
1174 329.69 395.42 0.57 -0.48 -0.00 25 0.00 3466.00 5.76 -1.90
1175 385.99 395.28 0.58 -0.17 0.05 25 0.00 4876.00 8.28 -2.29
1176 805.21 394.59 0.44 0.20 0.02 25 0.00 1279.00 2.05 -0.78
1177 740.88 395.92 0.46 0.06 0.02 25 0.00 412.00 1.01 -0.01
1178 832.00 397.01 0.53 -0.45 -0.09 25 0.00 1860.00 3.19 -1.26
1179 1006.04 396.97 0.44 -0.51 -0.12 25 0.00 522.00 1.19 -0.18
1180 34.24 397.72 0.60 -0.21 0.05 25 0.00 15117.00 26.80 -3.57
1181 187.39 398.18 0.63 -0.05 -0.09 25 0.00 1341.00 2.32 -0.91
1182 842.73 397.71 0.46 0.74 -0.08 25 0.00 698.00 1.27 -0.26
1183 178.53 399.32 0.56 -0.91 -0.14 25 0.00 989.00 1.88 -0.69
1184 550.71 398.53 0.50 0.28 0.03 25 0.00 104413.00 174.30 -5.60
1185 589.22 399.52 0.56 -0.12 0.09 25 0.00 3943.00 6.56 -2.04
1186 635.13 401.41 0.55 -0.54 -0.32 25 0.00 741.00 1.18 -0.18
1187 681.67 401.27 0.55 -0.34 -0.23 25 0.00 2218.00 3.63 -1.40
1188 98.32 402.46 0.66 0.13 -0.02 25 0.00 1727.00 2.52 -1.01
1189 142.09 402.68 0.47 0.18 0.30 25 0.00 619.00 1.17 -0.17
1190 154.58 402.33 0.55 -0.41 -0.05 25 0.00 150088.00 263.41 -6.05
1191 193.61 402.20 0.52 0.16 -0.46 25 0.00 573.00 1.04 -0.04
1192 377.69 402.60 0.58 -0.41 0.16 25 0.00 904.00 1.36 -0.33
1193 409.91 401.92 0.57 -0.83 0.03 25 0.00 606.00 1.15 -0.15
1194 541.79 401.76 0.53 -0.29 -0.09 25 0.00 2914.00 4.96 -1.74
1195 711.53 401.97 0.41 -0.93 0.03 25 0.00 755.00 1.32 -0.30
1196 101.48 402.78 0.57 -0.19 -0.16 25 0.00 4264.00 7.65 -2.21
1197 860.59 402.94 0.58 -0.80 -0.50 25 0.00 728.00 1.20 -0.20
1198 66.95 403.80 0.49 0.32 0.64 25 0.00 779.00 1.61 -0.51
1199 124.95 403.74 0.61 -0.21 -0.26 25 0.00 732.00 1.27 -0.26
1200 139.06 404.50 0.52 -0.35 -0.12 25 0.00 648.00 1.17 -0.17
1201 208.06 403.44 0.54 -0.16 0.13 25 0.00 2231.00 4.09 -1.53
1202 264.09 404.27 0.60 -0.14 0.04 25 0.00 4961.00 8.49 -2.32
1203 400.04 403.99 0.58 -0.63 -0.12 25 0.00 2781.00 4.72 -1.69
1204 456.61 404.38 0.51 -0.49 -0.03 25 0.00 24996.00 42.45 -4.07
1205 489.77 403.54 0.52 0.41 0.10 25 0.00 1777.00 2.91 -1.16
1206 270.30 404.99 0.66 -0.45 -0.06 25 0.00 1876.00 3.03 -1.20
1207 339.94 405.27 0.61 -0.33 0.02 25 0.00 668.00 1.10 -0.11
1208 518.52 404.86 0.59 -0.34 -0.13 25 0.00 3825.00 6.20 -1.98
1209 356.06 405.76 0.55 -0.23 -0.01 25 0.00 3562.00 6.33 -2.00
1210 363.43 406.27 0.80 -0.47 -0.50 25 0.00 1129.00 1.12 -0.12
1211 418.98 405.87 0.58 -0.45 -0.05 25 0.00 1641.00 2.92 -1.16
1212 433.66 406.37 0.54 -0.50 0.07 25 0.00 1074.00 1.91 -0.70
1213 897.49 408.32 0.51 -0.14 -0.24 25 0.00 622.00 1.11 -0.11
1214 12.41 408.83 0.52 0.09 -0.20 25 0.00 1414.00 2.79 -1.11
1215 203.16 408.82 0.64 -0.46 -0.02 25 0.00 13223.00 23.17 -3.41
1216 369.37 409.07 0.49 -0.11 -0.04 25 0.00 384829.00 679.01 -7.08
1217 392.24 409.61 0.51 -0.19 0.13 25 0.00 1170.00 2.01 -0.76
1218 93.86 410.35 0.65 -0.32 0.06 25 0.00 5279.00 9.06 -2.39
1219 315.96 410.23 0.59 -0.29 0.02 25 0.00 3770.00 6.52 -2.04
1220 470.07 410.02 0.57 -0.27 -0.13 25 0.00 1604.00 2.77 -1.11
1221 785.29 409.94 0.59 -0.50 -0.00 25 0.00 719.00 1.09 -0.09
1222 914.73 410.16 0.49 0.10 -0.17 25 0.00 1104.00 1.97 -0.73
1223 388.67 411.15 0.56 -0.51 -0.43 25 0.00 1220.00 1.83 -0.65
1224 538.17 410.73 0.38 -0.51 -0.44 25 0.00 455.00 1.01 -0.01
1225 628.05 410.81 0.67 -1.00 -0.66 25 0.00 1076.00 1.37 -0.34
1226 88.04 412.34 0.63 -0.16 0.04 25 0.00 1454.00 2.51 -1.00
1227 214.93 412.00 0.63 -0.44 -0.05 25 0.00 3351.00 5.80 -1.91
1228 233.08 412.19 0.62 -0.23 -0.10 25 0.00 1812.00 3.09 -1.23
1229 518.36 412.33 0.53 0.48 -0.20 25 0.00 717.00 1.21 -0.20
1230 654.22 412.36 0.61 -0.13 -0.07 25 0.00 975.00 1.55 -0.47
1231 421.56 413.48 0.60 0.02 -0.01 25 0.00 958.00 1.53 -0.46
1232 739.07 412.58 0.49 -0.03 0.02 25 0.00 7706.00 13.11 -2.79
1233 892.52 414.08 0.56 -0.43 -0.42 25 0.00 712.00 1.23 -0.22
1234 140.76 414.84 0.65 0.14 0.01 25 0.00 716.00 1.14 -0.14
1235 685.52 414.91 0.53 -0.24 -0.18 25 0.00 68436.00 115.64 -5.16
1236 249.79 416.13 0.46 -0.70 -0.46 25 0.00 883.00 1.59 -0.51
1237 270.37 415.80 0.62 -0.53 -0.03 25 0.00 4390.00 7.41 -2.17
1238 323.22 415.46 0.52 -0.34 0.15 25 0.00 3033.00 5.51 -1.85
1239 368.72 416.55 0.54 -0.30 0.21 25 0.00 16154.00 25.67 -3.52
1240 413.51 415.51 0.56 -0.95 -0.05 25 0.00 1577.00 2.67 -1.07
1241 848.28 415.95 0.53 -0.11 -0.11 25 0.00 4858.00 8.20 -2.28
1242 618.41 416.69 0.56 -0.65 -0.18 25 0.00 830.00 1.53 -0.46
1243 220.27 418.15 0.63 -0.29 -0.00 25 0.00 1332.00 2.24 -0.88
1244 247.91 416.94 0.40 -0.37 0.07 25 0.00 965.00 1.76 -0.61
1245 392.36 418.32 0.61 0.00 -0.11 25 0.00 1859.00 3.12 -1.24
1246 571.10 417.72 0.61 -0.58 -0.05 25 0.00 818.00 1.27 -0.26
1247 121.09 419.38 0.64 0.03 0.02 25 0.00 4157.00 6.90 -2.10
1248 637.62 418.54 0.52 -0.39 -0.12 25 0.00 1876.00 2.98 -1.19
1249 690.24 418.62 0.47 -0.95 -0.22 25 0.00 1100.00 1.82 -0.65
1250 968.88 418.75 0.58 -0.26 -0.27 25 0.00 911.00 1.53 -0.46
1251 65.20 420.11 0.65 -0.21 -0.00 25 0.00 2673.00 4.72 -1.68
1252 136.59 420.21 0.60 -0.42 -0.04 25 0.00 6074.00 10.27 -2.53
1253 449.67 419.97 0.56 -0.33 -0.23 25 0.00 5673.00 9.49 -2.44
1254 664.59 419.72 0.61 0.04 -0.19 25 0.00 685.00 1.04 -0.04
1255 45.98 420.73 0.49 0.02 0.14 25 0.00 581.00 1.20 -0.20
1256 111.42 420.54 0.44 -0.35 0.03 25 0.00 390365.00 683.19 -7.09
1257 179.87 420.89 0.43 0.93 0.25 25 0.00 1213.00 2.05 -0.78
1258 554.36 421.21 0.55 -0.13 -0.11 25 0.00 1920.00 3.27 -1.29
1259 220.87 421.38 0.59 -0.31 0.30 25 0.00 1004.00 1.66 -0.55
1260 437.59 422.12 0.56 0.36 -0.16 25 0.00 109177.00 179.99 -5.64
1261 712.52 421.89 0.57 -0.47 0.08 25 0.00 1552.00 2.52 -1.00
1262 131.06 423.12 0.83 0.03 0.07 25 0.00 835.00 1.16 -0.16
1263 280.33 422.85 0.56 -0.65 -0.06 25 0.00 1571.00 2.76 -1.10
1264 519.06 423.39 0.54 -0.19 0.07 25 0.00 2917.00 4.97 -1.74
1265 659.98 423.53 0.49 -0.15 0.02 25 0.00 1914.00 3.45 -1.34
1266 867.01 423.75 0.53 -0.10 0.05 25 0.00 2121.00 3.41 -1.33
1267 121.02 428.35 0.62 -0.86 0.61 25 0.00 1148.00 1.59 -0.50
1268 234.89 426.07 0.54 -0.35 0.20 25 0.00 1037.00 1.62 -0.52
1269 506.94 426.24 0.55 -0.27 -0.02 25 0.00 6396.00 11.06 -2.61
1270 539.02 426.16 0.55 -0.13 -0.02 25 0.00 293699.00 502.34 -6.75
1271 593.73 426.78 0.58 -0.50 -0.66 25 0.00 964.00 1.36 -0.33
1272 781.48 426.03 0.54 -0.13 -0.17 25 0.00 84197.00 141.15 -5.37
1273 832.26 426.88 0.60 0.03 -0.32 25 0.00 906.00 1.33 -0.31
1274 120.37 428.23 0.60 -0.63 -0.04 25 0.00 2240.00 3.48 -1.35
1275 239.30 428.15 0.68 -0.23 -0.20 25 0.00 692.00 1.05 -0.05
1276 463.18 428.27 0.58 -0.09 0.01 25 0.00 21144.00 35.55 -3.88
1277 591.86 428.53 0.51 -0.56 0.04 25 0.00 2823.00 4.60 -1.66
1278 597.75 428.07 0.55 -0.13 -0.12 25 0.00 1108.00 1.83 -0.66
1279 690.10 427.95 0.58 -0.22 -0.12 25 0.00 2342.00 3.89 -1.47
1280 223.72 428.90 0.55 -0.28 -0.04 25 0.00 2976.00 5.05 -1.76
1281 337.46 429.21 0.66 -0.32 -0.01 25 0.00 868.00 1.40 -0.37
1282 400.77 428.41 0.46 -0.25 -0.00 25 0.00 832.00 1.45 -0.40
1283 795.58 429.28 0.53 -0.09 -0.28 25 0.00 1286.00 2.23 -0.87
1284 476.26 430.30 0.57 -0.12 -0.03 25 0.00 7538.00 12.77 -2.77
1285 701.96 430.01 0.50 -0.10 -0.03 25 0.00 772.00 1.38 -0.35
1286 764.79 430.46 0.45 -0.35 -0.22 25 0.00 825.00 1.42 -0.38
1287 32.57 431.02 0.51 0.13 -0.01 25 0.00 566.00 1.09 -0.09
1288 343.45 430.74 0.62 -0.60 -0.27 25 0.00 1538.00 2.42 -0.96
1289 426.46 431.26 0.58 0.03 -0.07 25 0.00 23585.00 39.61 -3.99
1290 879.10 431.11 0.50 0.03 -0.07 25 0.00 20114.00 34.15 -3.83
1291 206.07 431.58 0.55 -0.38 0.76 25 0.00 889.00 1.31 -0.30
1292 712.13 432.50 0.43 0.21 0.44 25 0.00 1024.00 1.87 -0.68
1293 170.72 434.22 0.58 -0.46 -0.04 25 0.00 3570.00 6.39 -2.01
1294 258.05 434.48 0.57 -0.17 0.15 25 0.00 3630.00 6.26 -1.99
1295 889.08 434.53 0.54 -0.32 0.11 25 0.00 913.00 1.65 -0.55
1296 723.30 435.12 0.55 -0.05 -0.08 25 0.00 44294.00 74.21 -4.68
1297 212.78 436.16 0.69 -0.33 -0.02 25 0.00 1717.00 2.64 -1.06
1298 346.66 436.24 0.58 -0.64 0.04 25 0.00 1607.00 2.56 -1.02
1299 123.39 436.92 0.69 -0.50 -0.11 25 0.00 885.00 1.48 -0.42
1300 408.87 436.87 0.68 -0.22 -0.14 25 0.00 929.00 1.40 -0.37
1301 582.35 436.76 0.57 -0.57 0.14 25 0.00 1954.00 3.21 -1.27
1302 708.21 437.06 0.53 -0.10 -0.05 25 0.00 6079.00 10.68 -2.57
1303 281.93 438.41 0.60 -0.25 0.04 25 0.00 1392.00 2.39 -0.94
1304 450.59 437.81 0.44 -0.41 0.18 25 0.00 722.00 1.17 -0.17
1305 339.80 440.35 0.58 -0.41 0.32 25 0.00 707.00 1.06 -0.06
1306 350.69 438.87 0.49 -0.09 -0.09 25 0.00 932.00 1.52 -0.45
1307 786.59 440.01 0.45 -0.07 -0.21 25 0.00 1104.00 2.03 -0.77
1308 62.87 441.56 0.58 -0.01 0.20 25 0.00 2080.00 3.68 -1.41
1309 268.29 441.53 0.49 0.71 0.68 25 0.00 1034.00 1.25 -0.24
1310 377.47 441.53 0.61 -0.12 -0.01 25 0.00 1659.00 2.58 -1.03
1311 471.80 440.70 0.45 -0.19 -0.21 25 0.00 974.00 1.77 -0.62
1312 594.69 440.83 0.52 -0.23 -0.12 25 0.00 8277.00 14.02 -2.87
1313 444.32 441.70 0.53 -0.38 0.06 25 0.00 2614.00 4.50 -1.63
1314 589.01 442.02 0.58 0.18 -0.07 25 0.00 2644.00 4.12 -1.54
1315 829.29 441.96 0.41 -0.58 -0.13 25 0.00 1954.00 3.05 -1.21
1316 959.02 442.17 0.55 0.20 -0.04 25 0.00 1614.00 2.72 -1.09
1317 94.94 443.48 0.57 -0.35 0.14 25 0.00 996.00 1.83 -0.66
1318 259.33 443.02 0.60 -0.19 -0.05 25 0.00 14479.00 24.81 -3.49
1319 341.05 442.39 0.53 -0.20 0.22 25 0.00 3822.00 6.76 -2.08
1320 944.50 443.35 0.63 0.06 -0.26 25 0.00 701.00 1.17 -0.17
1321 988.22 442.58 0.48 -0.13 -0.04 25 0.00 1169.00 2.05 -0.78
1322 101.57 444.34 0.59 -0.77 -0.05 25 0.00 2810.00 4.98 -1.74
1323 398.14 445.11 0.60 -0.25 0.09 25 0.00 1197.00 2.12 -0.82
1324 671.40 444.56 0.49 -0.28 -0.02 25 0.00 29595.00 50.00 -4.25
1325 128.73 446.15 0.55 -0.50 -0.10 25 0.00 859.00 1.62 -0.53
1326 305.12 445.88 0.57 -0.13 0.02 25 0.00 54678.00 96.04 -4.96
1327 581.56 446.23 0.56 -0.05 -0.17 25 0.00 23930.00 39.89 -4.00
1328 621.07 446.05 0.54 -0.10 -0.05 25 0.00 220256.00 376.30 -6.44
1329 266.59 447.29 0.58 0.09 -0.12 25 0.00 209080.00 351.07 -6.36
1330 294.90 447.01 0.66 0.57 -0.19 25 0.00 846.00 1.27 -0.26
1331 434.12 446.91 0.55 -0.25 -0.03 25 0.00 2628.00 4.66 -1.67
1332 642.86 447.28 0.52 -0.21 -0.03 25 0.00 194954.00 326.87 -6.29
1333 709.20 446.85 0.62 0.02 0.17 25 0.00 1135.00 1.77 -0.62
1334 726.93 447.94 0.54 -0.41 -0.18 25 0.00 1324.00 2.15 -0.83
1335 787.50 447.93 0.62 -0.18 -0.09 25 0.00 1066.00 1.69 -0.57
1336 448.29 448.66 0.52 -0.22 0.02 25 0.00 181634.00 317.94 -6.26
1337 673.36 448.15 0.48 -0.30 0.20 25 0.00 5010.00 7.24 -2.15
1338 406.65 450.51 0.51 -0.51 0.04 25 0.00 40442.00 68.49 -4.59
1339 761.95 449.38 0.49 0.21 0.15 25 0.00 1677.00 2.72 -1.09
1340 319.94 451.47 0.59 -0.53 0.19 25 0.00 3079.00 4.85 -1.71
1341 463.96 451.49 0.50 -0.47 0.12 25 0.00 875.00 1.62 -0.53
1342 709.80 450.59 0.40 -0.62 0.06 25 0.00 652.00 1.29 -0.28
1343 487.14 452.51 0.59 -0.17 0.06 25 0.00 1553.00 2.52 -1.00
1344 515.69 452.36 0.48 -0.72 -0.14 25 0.00 563.00 1.00 -0.00
1345 796.28 451.50 0.52 -0.00 0.18 25 0.00 1389.00 2.40 -0.95
1346 207.53 452.67 0.58 -0.64 -0.17 25 0.00 1888.00 3.27 -1.29
1347 365.12 452.98 0.59 -0.15 0.01 25 0.00 11097.00 19.12 -3.20
1348 540.14 453.33 0.57 -0.04 0.02 25 0.00 70422.00 118.10 -5.18
1349 147.28 453.85 0.68 -0.38 0.01 25 0.00 1254.00 2.16 -0.84
1350 304.85 453.84 0.57 0.05 0.27 25 0.00 1024.00 1.58 -0.50
1351 86.90 455.24 0.66 -0.21 0.02 25 0.00 3632.00 6.19 -1.98
1352 226.41 455.10 0.61 -0.40 -0.09 25 0.00 4725.00 8.17 -2.28
1353 321.00 454.55 0.54 -0.10 0.24 25 0.00 4654.00 7.72 -2.22
1354 139.35 456.30 0.67 0.11 -0.04 25 0.00 1053.00 1.80 -0.64
1355 314.89 455.93 0.59 -0.23 -0.02 25 0.00 2186.00 3.57 -1.38
1356 638.26 456.11 0.60 0.03 -0.04 25 0.00 1185.00 1.91 -0.70
1357 238.52 456.77 0.59 -0.49 -0.02 25 0.00 3249.00 5.52 -1.86
1358 590.75 457.31 0.50 -0.61 -0.16 25 0.00 2116.00 3.53 -1.37
1359 628.91 457.01 0.61 -0.15 -0.17 25 0.00 1360.00 2.17 -0.84
1360 762.77 457.18 0.58 -0.45 -0.37 25 0.00 791.00 1.24 -0.24
1361 41.57 458.14 0.62 -0.01 -0.16 25 0.00 9607.00 16.42 -3.04
1362 157.66 457.85 0.58 -0.06 -0.09 25 0.00 4072.00 6.86 -2.09
1363 195.49 457.61 0.57 -0.63 -0.06 25 0.00 936.00 1.57 -0.49
1364 230.93 457.61 0.53 -0.27 0.04 25 0.00 1793.00 3.21 -1.27
1365 272.78 457.48 0.55 0.16 0.37 25 0.00 18456.00 27.78 -3.61
1366 322.30 457.81 0.48 -0.42 -0.50 25 0.00 750.00 1.19 -0.19
1367 746.64 458.58 0.36 0.14 -0.29 25 0.00 445388.00 470.38 -6.68
1368 59.91 459.16 0.45 0.31 -0.49 25 0.00 889.00 1.67 -0.56
1369 310.30 459.15 0.55 0.10 0.04 25 0.00 1122.00 2.15 -0.83
1370 538.09 458.69 0.63 0.83 -0.24 25 0.00 920.00 1.33 -0.31
1371 864.98 458.76 0.47 0.38 0.48 25 0.00 604.00 1.03 -0.03
1372 341.33 460.05 0.54 -0.15 -0.05 25 0.00 350321.00 615.51 -6.97
1373 521.53 459.86 0.63 -0.31 -0.12 25 0.00 996.00 1.57 -0.49
1374 201.51 460.83 0.51 -0.31 -0.44 25 0.00 688.00 1.27 -0.26
1375 561.80 460.60 0.54 -0.39 0.10 25 0.00 982.00 1.53 -0.46
1376 618.85 460.61 0.56 -0.08 -0.05 25 0.00 1926.00 3.08 -1.22
1377 695.26 460.97 0.66 -0.16 -0.33 25 0.00 1078.00 1.67 -0.55
1378 655.83 461.86 0.50 -0.05 -0.09 25 0.00 4813.00 8.11 -2.27
1379 551.16 462.67 0.50 -0.19 0.01 25 0.00 2314.00 4.17 -1.55
1380 80.90 463.93 0.46 0.13 -0.38 25 0.00 750.00 1.46 -0.41
1381 192.51 464.45 0.55 -0.65 0.03 25 0.00 2328.00 4.07 -1.52
1382 536.34 464.59 0.54 -0.12 -0.01 25 0.00 1016.00 1.62 -0.53
1383 675.76 464.30 0.54 0.11 -0.22 25 0.00 286148.00 460.62 -6.66
1384 206.13 464.94 0.63 -0.33 -0.01 25 0.00 4632.00 8.10 -2.27
1385 235.37 464.68 0.54 -0.32 0.01 25 0.00 4060.00 7.23 -2.15
1386 274.45 464.85 0.44 -0.45 0.15 25 0.00 661.00 1.06 -0.07
1387 364.31 465.27 0.58 0.02 -0.01 25 0.00 82634.00 140.15 -5.37
1388 556.88 466.59 0.53 -0.68 0.10 25 0.00 938.00 1.45 -0.40
1389 297.92 467.59 0.54 -0.85 -0.02 25 0.00 867.00 1.54 -0.47
1390 605.64 467.92 0.50 -0.09 -0.10 25 0.00 16377.00 27.59 -3.60
1391 98.48 469.35 0.59 -0.76 -0.12 25 0.00 2204.00 3.85 -1.46
1392 202.01 469.14 0.63 -0.34 0.03 25 0.00 4081.00 7.13 -2.13
1393 301.77 469.58 0.54 -0.44 0.12 25 0.00 5088.00 8.64 -2.34
1394 510.29 469.18 0.52 -0.03 0.04 25 0.00 711.00 1.29 -0.28
1395 684.72 468.43 0.51 0.04 -0.01 25 0.00 5035.00 7.87 -2.24
1396 759.72 469.33 0.56 0.13 -0.23 25 0.00 1259.00 1.98 -0.74
1397 410.34 470.69 0.45 -0.12 0.13 25 0.00 810.00 1.65 -0.54
1398 436.49 470.24 0.51 -0.51 -0.09 25 0.00 1539.00 2.56 -1.02
1399 504.71 470.04 0.47 -0.53 -0.18 25 0.00 654.00 1.21 -0.21
1400 553.01 470.43 0.52 -0.23 0.08 25 0.00 2470.00 4.29 -1.58
1401 583.35 470.01 0.55 -0.13 -0.09 25 0.00 20777.00 35.35 -3.87
1402 670.73 469.72 0.51 0.15 -0.06 25 0.00 21685.00 35.87 -3.89
1403 804.53 470.24 0.53 -0.07 -0.18 25 0.00 2258.00 3.92 -1.48
1404 813.09 469.95 0.56 -0.75 -0.09 25 0.00 1060.00 1.77 -0.62
1405 447.19 471.03 0.59 -0.71 -0.07 25 0.00 1340.00 2.21 -0.86
1406 696.04 470.38 0.57 0.11 0.13 25 0.00 692.00 1.08 -0.08
1407 62.55 472.02 0.60 0.28 0.05 25 0.00 1694.00 2.77 -1.11
1408 592.41 471.92 0.55 -0.21 -0.06 25 0.00 7941.00 13.37 -2.82
1409 713.27 471.71 0.48 -0.32 -0.08 25 0.00 2322.00 4.05 -1.52
1410 25.73 473.04 0.67 0.29 0.21 25 0.00 636.00 1.16 -0.16
1411 285.79 473.39 0.54 -0.52 0.05 25 0.00 1173.00 2.11 -0.81
1412 384.82 474.59 0.55 -0.44 0.16 25 0.00 2680.00 4.63 -1.66
1413 829.37 474.35 0.48 0.13 -0.12 25 0.00 1024.00 1.90 -0.70
1414 304.29 474.56 0.54 -0.66 0.07 25 0.00 3817.00 6.98 -2.11
1415 326.40 475.54 0.46 -0.56 0.19 25 0.00 756.00 1.29 -0.28
1416 540.84 475.57 0.52 -0.29 0.09 25 0.00 128391.00 211.11 -5.81
1417 910.95 474.95 0.50 -0.06 -0.13 25 0.00 2028.00 3.50 -1.36
1418 159.81 476.04 0.61 -0.32 0.08 25 0.00 842.00 1.50 -0.44
1419 411.83 475.57 0.50 -0.31 -0.26 25 0.00 688.00 1.15 -0.15
1420 436.94 476.00 0.56 -0.37 -0.00 25 0.00 2786.00 4.95 -1.74
1421 671.13 476.49 0.51 -0.45 0.29 25 0.00 685.00 1.11 -0.12
1422 678.48 476.06 0.63 -0.06 -0.41 25 0.00 925.00 1.53 -0.46
1423 693.72 475.79 0.63 0.25 0.03 25 0.00 738.00 1.16 -0.16
1424 114.56 477.39 0.59 -0.58 -0.01 25 0.00 3841.00 6.68 -2.06
1425 232.53 476.86 0.55 0.14 -0.04 25 0.00 5230.00 8.51 -2.32
1426 249.96 477.01 0.62 -0.07 -0.07 25 0.00 2893.00 4.52 -1.64
1427 256.99 476.79 0.56 -0.01 0.06 25 0.00 230396.00 405.48 -6.52
1428 333.46 477.31 0.54 0.25 -0.15 25 0.00 707.00 1.21 -0.20
1429 484.62 477.22 0.51 -0.34 -0.08 25 0.00 149361.00 253.44 -6.01
1430 837.40 477.19 0.54 -0.20 -0.17 25 0.00 1180.00 2.01 -0.76
1431 533.07 478.16 0.56 -0.08 -0.05 25 0.00 5643.00 9.33 -2.42
1432 57.07 479.38 0.65 0.40 0.15 25 0.00 586.00 1.01 -0.01
1433 266.63 480.00 0.56 -0.23 -0.18 25 0.00 63016.00 108.32 -5.09
1434 300.03 480.25 0.56 0.37 0.12 25 0.00 2410.00 3.99 -1.50
1435 17.05 480.84 0.64 -0.11 0.04 25 0.00 22005.00 38.79 -3.97
1436 69.18 480.54 0.56 -0.11 0.14 25 0.00 21365.00 38.79 -3.97
1437 244.55 481.21 0.46 -0.70 -0.26 25 0.00 682.00 1.27 -0.26
1438 468.74 480.75 0.49 -0.26 -0.02 25 0.00 1110.00 1.92 -0.71
1439 862.78 481.10 0.52 -0.44 -0.14 25 0.00 1085.00 1.93 -0.71
1440 94.94 481.96 0.54 -0.10 0.06 25 0.00 812.00 1.63 -0.53
1441 611.32 482.21 0.46 -0.81 -0.29 25 0.00 661.00 1.28 -0.27
1442 642.95 482.01 0.57 -0.17 0.00 25 0.00 2112.00 3.44 -1.34
1443 772.81 482.45 0.43 -0.28 0.11 25 0.00 841.00 1.49 -0.43
1444 37.93 483.32 0.64 -0.09 0.08 25 0.00 7300.00 12.59 -2.75
1445 386.99 482.81 0.61 -0.60 -0.62 25 0.00 735.00 1.17 -0.17
1446 689.99 482.95 0.50 0.08 0.07 25 0.00 1259.00 2.13 -0.82
1447 389.58 484.86 0.54 -0.48 -0.08 25 0.00 1844.00 3.10 -1.23
