id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
1478 396.97 653.19 1.85 0.62 0.03 159.61 12 5144.58 43423.42 216419.00 -13.34
1479 421.18 652.75 1.89 0.63 0.16 43.65 12 240.42 897.58 4932.00 -9.23
1480 668.93 653.06 1.90 0.63 0.03 8.83 13 704.67 4723.33 25122.33 -11.00
1481 736.11 653.41 1.78 0.59 0.17 139.90 10 402.17 2222.83 11017.33 -10.11
1482 140.20 654.26 1.71 0.57 0.08 124.02 10 107.00 660.00 2798.00 -8.62
1483 300.33 654.10 1.77 0.59 0.11 117.62 12 156.50 1061.50 4966.00 -9.24
1484 926.22 655.46 1.74 0.58 0.10 143.72 11 107.00 866.00 4039.00 -9.02
1485 152.09 656.08 1.86 0.62 0.17 75.86 13 165.50 1004.50 5379.50 -9.33
1486 690.01 657.40 1.86 0.62 0.12 118.02 12 150.00 904.00 4852.00 -9.21
1487 711.80 657.22 1.94 0.65 0.12 15.03 12 173.42 987.58 5586.00 -9.37
1488 98.15 657.66 1.76 0.59 0.07 57.69 12 7931.33 79530.67 393261.00 -13.99
1489 237.14 658.00 1.78 0.59 0.11 147.40 13 354.83 3674.17 15974.17 -10.51
1490 474.44 658.12 1.73 0.58 0.17 145.09 11 226.25 1522.75 7598.25 -9.70
1491 120.53 658.67 1.64 0.55 0.11 119.86 11 24.58 596.42 2759.58 -8.60
1492 346.90 659.23 1.85 0.62 0.01 72.01 13 212.50 1914.50 9618.50 -9.96
1493 252.75 660.38 1.72 0.57 0.17 144.44 10 81.08 552.92 2782.17 -8.61
1494 315.97 660.41 1.72 0.57 0.07 163.33 11 3.58 375.42 1651.58 -8.04
1495 18.21 661.25 1.82 0.61 0.19 133.34 13 74.42 807.58 3738.58 -8.93
1496 159.60 660.96 1.77 0.59 0.09 167.01 12 155.25 1491.75 6984.00 -9.61
1497 488.35 661.11 1.76 0.59 0.09 148.18 11 617.75 4262.25 19924.75 -10.75
1498 602.02 661.69 1.71 0.57 0.05 145.88 11 108.58 759.42 3311.58 -8.80
1499 414.05 663.12 1.88 0.63 0.10 162.05 12 1522.08 11167.92 57202.00 -11.89
1500 729.47 662.92 1.71 0.57 0.11 161.44 10 1873.17 8713.83 44394.33 -11.62
1501 882.99 662.99 1.98 0.66 0.11 11.99 12 -9.17 408.17 1954.00 -8.23
1502 945.96 663.17 1.96 0.65 0.06 82.91 11 163.00 780.00 4713.00 -9.18
1503 279.38 663.73 1.72 0.57 0.12 27.73 10 90.42 491.58 2723.83 -8.59
1504 777.17 664.22 1.80 0.60 0.08 143.24 11 252.33 1498.67 7424.33 -9.68
1505 326.89 664.85 1.88 0.63 0.10 88.37 12 93.33 1138.67 6099.00 -9.46
1506 463.85 664.74 1.92 0.64 0.19 179.50 12 96.83 762.17 4248.00 -9.07
1507 25.11 666.38 1.70 0.57 0.09 119.82 12 60.92 1353.08 5497.00 -9.35
1508 660.34 666.20 1.80 0.60 0.09 144.29 11 14002.92 78669.08 406303.92 -14.02
1509 800.40 665.77 1.68 0.56 0.13 13.17 10 184.08 779.92 3811.17 -8.95
1510 359.64 667.08 1.79 0.60 0.07 113.00 12 196.83 1244.17 6661.00 -9.56
1511 307.29 667.68 1.77 0.59 0.12 53.95 12 94.75 952.25 4496.00 -9.13
1512 133.60 670.06 1.73 0.58 0.04 159.26 11 135.00 1898.00 8501.00 -9.82
1513 15.26 671.30 1.66 0.55 0.11 123.93 11 156.83 1901.17 8000.83 -9.76
1514 96.90 671.30 1.66 0.55 0.15 90.52 10 108.33 712.67 2646.67 -8.56
1515 171.17 671.17 1.83 0.61 0.10 138.98 11 55.08 839.92 3946.08 -8.99
1516 186.73 670.66 1.78 0.59 0.05 134.28 13 762.42 6368.58 35003.58 -11.36
1517 255.34 670.76 1.74 0.58 0.04 22.23 11 3782.33 29731.67 151169.33 -12.95
1518 684.43 671.00 1.75 0.58 0.12 159.14 11 1847.08 10296.92 52307.08 -11.80
1519 976.25 670.66 1.80 0.60 0.17 47.46 10 75.25 482.75 2618.50 -8.55
1520 761.80 672.44 1.81 0.60 0.05 122.90 12 1087.50 4443.50 25971.00 -11.04
1521 495.05 672.69 1.86 0.62 0.09 49.54 12 5474.25 32144.75 179275.00 -13.13
1522 569.95 672.82 1.92 0.64 0.09 175.99 13 95.25 676.75 4029.75 -9.01
1523 876.02 673.09 1.89 0.63 0.04 3.90 13 524.33 3104.67 16237.67 -10.53
1524 267.96 673.62 1.85 0.62 0.15 150.03 11 95.67 377.33 2050.67 -8.28
1525 292.75 673.83 1.88 0.63 0.06 153.50 13 250.50 2158.50 11480.50 -10.15
1526 548.12 673.99 1.91 0.64 0.07 164.28 13 170.33 1102.67 5772.67 -9.40
1527 429.99 674.76 1.85 0.62 0.02 17.82 13 736.75 6036.25 31822.25 -11.26
1528 707.00 674.83 1.90 0.63 0.05 54.85 13 132.92 382.08 2238.08 -8.37
1529 853.53 674.82 1.68 0.56 0.08 114.78 10 214.92 900.08 4320.83 -9.09
1530 308.41 675.86 1.70 0.57 0.15 97.23 12 301.92 909.08 4448.00 -9.12
1531 651.12 675.80 1.92 0.64 0.16 93.06 12 66.17 429.83 2721.00 -8.59
1532 919.12 676.03 1.85 0.62 0.01 4.30 11 117.00 746.00 3983.00 -9.00
1533 471.31 677.27 1.78 0.59 0.14 139.21 11 1685.25 11306.75 56326.25 -11.88
1534 603.05 677.07 2.01 0.67 0.15 171.83 13 -6.08 607.08 3320.08 -8.80
1535 746.93 677.56 1.66 0.55 0.19 156.82 9 53.33 278.67 1352.00 -7.83
1536 481.97 679.40 1.81 0.60 0.15 132.22 12 383.00 2304.00 12128.00 -10.21
1537 397.41 679.69 1.70 0.57 0.07 45.77 11 211.92 1242.08 6391.92 -9.51
1538 715.77 679.97 1.93 0.64 0.05 42.97 13 19700.33 108777.67 650075.67 -14.53
1539 726.11 679.72 1.81 0.60 0.13 158.79 12 115.08 399.92 2197.00 -8.35
1540 813.18 680.38 1.80 0.60 0.13 137.46 11 22663.42 119441.58 625143.42 -14.49
1541 61.53 681.10 1.69 0.56 0.11 106.54 10 132.42 806.58 3540.83 -8.87
1542 826.07 680.94 1.65 0.55 0.18 19.23 9 70.33 498.67 2041.00 -8.27
1543 107.32 681.58 1.68 0.56 0.14 34.32 10 301.92 2195.08 10420.83 -10.04
1544 735.48 682.28 1.70 0.57 0.17 137.65 10 192.58 898.42 4921.17 -9.23
1545 668.04 683.14 1.75 0.58 0.15 34.60 12 27.75 395.25 1493.00 -7.94
1546 682.16 682.90 1.86 0.62 0.07 8.83 13 530.17 3202.83 16824.83 -10.56
1547 935.05 683.31 1.86 0.62 0.04 131.21 12 6124.92 29222.08 159089.00 -13.00
1548 969.43 683.09 1.81 0.60 0.17 134.48 11 156.33 928.67 5241.33 -9.30
1549 156.39 684.63 1.63 0.54 0.11 175.79 12 226.25 1340.75 6030.00 -9.45
1550 174.30 685.25 1.73 0.58 0.12 145.04 11 198.33 1909.67 8629.33 -9.84
1551 354.26 684.77 1.80 0.60 0.07 38.81 12 4491.42 30969.58 163788.00 -13.04
1552 449.16 684.86 1.73 0.58 0.01 151.31 11 138.00 626.00 2853.00 -8.64
1553 251.20 686.33 1.78 0.59 0.17 135.43 12 234.17 2261.83 11284.00 -10.13
1554 343.34 685.78 1.74 0.58 0.08 169.22 12 267.92 941.08 5319.00 -9.31
1555 700.41 685.84 1.79 0.60 0.11 30.74 11 51657.25 251338.75 1401412.25 -15.37
1556 898.13 686.35 1.81 0.60 0.18 108.69 10 43.33 479.67 2044.67 -8.28
1557 909.75 686.16 1.89 0.63 0.04 14.50 12 783.42 3852.58 22716.00 -10.89
1558 80.69 687.90 1.82 0.61 0.06 88.92 13 23.75 553.25 2528.25 -8.51
1559 613.28 687.83 1.81 0.60 0.08 24.92 11 708.92 3877.08 20592.92 -10.78
1560 22.26 691.06 1.78 0.59 0.05 61.41 13 34.50 813.50 3407.50 -8.83
1561 93.30 691.06 1.73 0.58 0.08 82.29 12 90.25 712.75 3099.00 -8.73
1562 161.87 690.79 1.78 0.59 0.11 146.17 12 81.92 1398.08 6368.00 -9.51
1563 322.23 690.84 1.81 0.60 0.03 39.81 12 2457.92 19508.08 98409.00 -12.48
1564 385.78 690.87 1.92 0.64 0.16 172.58 13 57.83 708.17 3953.17 -8.99
1565 630.41 690.90 1.77 0.59 0.07 9.97 10 68.50 349.50 1774.00 -8.12
1566 795.14 691.14 1.85 0.62 0.09 143.27 11 473.92 2308.08 12529.92 -10.24
1567 954.98 690.72 1.91 0.64 0.08 21.75 12 139.00 896.00 5324.00 -9.32
1568 399.90 692.17 1.88 0.63 0.07 170.20 12 154.75 1353.25 6754.00 -9.57
1569 439.19 692.25 1.83 0.61 0.17 125.91 11 376.17 2186.83 10751.17 -10.08
1570 581.94 691.85 1.90 0.63 0.03 44.48 13 474.75 2968.25 15940.25 -10.51
1571 463.92 692.99 1.89 0.63 0.01 147.18 13 128.58 1293.42 7522.42 -9.69
1572 482.21 693.36 1.79 0.60 0.13 139.28 11 1081.50 6992.50 35405.50 -11.37
1573 541.28 693.30 1.81 0.60 0.19 144.29 11 83.08 777.92 4317.08 -9.09
1574 31.77 694.16 1.78 0.59 0.20 6.48 12 60.50 464.50 2294.00 -8.40
1575 669.16 693.87 1.84 0.61 0.11 146.39 12 73.83 364.17 1612.00 -8.02
1576 842.36 693.74 1.79 0.60 0.18 49.78 12 212.92 760.08 4101.00 -9.03
1577 620.81 695.24 1.87 0.62 0.02 7.02 12 1191.50 7294.50 40605.00 -11.52
1578 738.17 695.20 1.84 0.61 0.04 137.11 11 7875.17 45845.83 234269.17 -13.42
1579 776.23 694.75 1.84 0.61 0.13 34.76 11 765.75 3815.25 22124.75 -10.86
1580 66.21 696.26 1.74 0.58 0.08 125.27 11 466.83 5418.17 23274.83 -10.92
1581 100.57 696.37 1.64 0.55 0.06 46.57 11 156.17 1068.83 4983.17 -9.24
1582 230.74 696.86 1.86 0.62 0.15 178.80 12 308.33 2167.67 11716.00 -10.17
1583 285.99 696.95 1.86 0.62 0.12 154.49 13 155.00 1643.00 7731.00 -9.72
1584 917.55 696.74 1.58 0.53 0.09 178.59 8 295.17 810.83 3791.67 -8.95
1585 933.20 696.56 1.76 0.59 0.16 51.90 10 65.33 460.67 2023.67 -8.27
1586 120.45 697.62 1.65 0.55 0.12 49.33 10 791.17 3933.83 20263.33 -10.77
1587 188.78 698.98 1.77 0.59 0.10 144.87 13 582.75 3828.25 17715.25 -10.62
1588 996.83 699.37 1.80 0.60 0.09 87.68 11 97.58 336.42 1825.58 -8.15
1589 269.97 700.42 1.72 0.57 0.17 126.81 10 140.58 1086.42 5399.17 -9.33
1590 298.85 699.74 1.89 0.63 0.05 143.31 13 140.58 1276.42 7130.42 -9.63
1591 512.05 700.14 1.87 0.62 0.11 162.82 12 278.92 2219.08 10734.00 -10.08
1592 565.20 699.91 1.84 0.61 0.16 1.15 10 10.00 274.00 1451.00 -7.90
1593 823.80 700.96 1.66 0.55 0.09 44.86 9 77.92 243.08 1131.75 -7.63
1594 16.00 701.75 1.70 0.57 0.09 135.64 12 339.58 3933.42 16691.00 -10.56
1595 35.69 702.30 1.85 0.62 0.18 179.27 10 40.25 305.75 1786.50 -8.13
1596 53.01 702.06 1.77 0.59 0.16 153.00 11 49.83 651.17 3036.83 -8.71
1597 428.89 702.28 1.84 0.61 0.01 167.72 12 4201.67 31136.33 159981.00 -13.01
1598 525.34 702.06 1.86 0.62 0.13 170.43 12 117.83 859.17 5028.00 -9.25
1599 753.29 702.25 1.84 0.61 0.11 140.28 11 347.75 1999.25 10786.75 -10.08
1600 897.88 702.17 1.79 0.60 0.04 124.10 10 54.08 389.92 2031.17 -8.27
1601 170.64 703.03 1.81 0.60 0.02 57.16 12 755.75 6378.25 33684.00 -11.32
1602 345.31 703.14 1.78 0.59 0.12 145.54 11 234.83 2118.17 10131.83 -10.01
1603 383.24 702.85 1.82 0.61 0.04 178.94 12 386.58 3125.42 15798.00 -10.50
1604 44.27 704.46 1.51 0.50 0.07 161.13 10 80.92 610.08 2331.83 -8.42
1605 146.63 704.20 1.75 0.58 0.06 37.17 11 252.33 2380.67 11931.33 -10.19
1606 320.36 704.00 1.65 0.55 0.20 147.74 9 137.92 642.08 2513.75 -8.50
1607 331.04 704.43 1.70 0.57 0.06 146.52 12 204.92 1205.08 5770.00 -9.40
1608 410.36 703.80 1.77 0.59 0.08 30.44 11 22236.58 143953.42 772568.58 -14.72
1609 472.05 703.98 1.87 0.62 0.05 153.76 13 201.58 1728.42 8517.42 -9.83
1610 645.99 704.04 1.88 0.63 0.09 147.30 13 4726.17 31954.83 165689.83 -13.05
1611 69.01 704.71 1.81 0.60 0.11 89.14 13 161.25 2144.75 9550.75 -9.95
1612 219.11 705.45 1.61 0.54 0.08 132.48 10 66.00 653.00 2794.00 -8.62
1613 366.86 704.87 1.86 0.62 0.02 4.24 13 1148.42 9212.58 47519.58 -11.69
1614 581.12 705.20 1.85 0.62 0.03 151.55 12 5798.83 39064.17 199911.00 -13.25
1615 793.17 705.09 1.84 0.61 0.10 137.65 12 48.92 826.08 4020.00 -9.01
1616 294.07 708.86 1.82 0.61 0.05 105.11 12 124.17 1116.83 5035.00 -9.25
1617 421.94 708.88 1.89 0.63 0.03 12.88 13 1447.67 11392.33 59924.33 -11.94
1618 961.30 709.26 1.79 0.60 0.19 149.55 11 260.17 1459.83 7186.17 -9.64
1619 939.38 710.71 1.81 0.60 0.14 35.90 11 1623.75 6548.25 38645.75 -11.47
1620 432.08 712.42 1.81 0.60 0.20 126.82 11 171.17 924.83 4734.17 -9.19
1621 480.44 712.27 1.74 0.58 0.15 137.86 10 2255.92 13153.08 68051.83 -12.08
1622 571.13 711.82 1.91 0.64 0.15 25.84 12 130.42 737.58 4281.00 -9.08
1623 658.13 712.24 1.80 0.60 0.19 136.36 11 216.00 1149.00 5717.00 -9.39
1624 892.23 712.28 1.91 0.64 0.09 150.94 12 189.75 1083.25 6806.00 -9.58
1625 150.75 712.85 1.84 0.61 0.17 152.53 10 77.92 597.08 2671.83 -8.57
1626 919.18 712.80 1.88 0.63 0.09 80.43 12 32.08 356.92 1634.00 -8.03
1627 951.17 712.82 1.88 0.63 0.11 36.15 12 312.75 1567.25 9397.00 -9.93
1628 413.86 713.89 1.96 0.65 0.17 143.73 13 173.42 726.58 3934.58 -8.99
1629 680.20 714.05 1.77 0.59 0.04 174.75 12 202.25 1328.75 5973.00 -9.44
1630 197.88 715.19 1.79 0.60 0.06 148.40 12 559.08 5881.92 26649.00 -11.06
1631 519.26 715.15 1.82 0.61 0.06 147.70 11 2849.00 19804.00 97644.00 -12.47
1632 711.13 714.79 1.91 0.64 0.06 27.23 13 295.67 1704.33 9900.33 -9.99
1633 929.49 714.79 1.64 0.55 0.13 15.74 9 73.25 454.75 1831.75 -8.16
1634 337.50 715.83 1.78 0.59 0.10 59.39 12 108.50 477.50 2370.00 -8.44
1635 359.13 716.05 1.84 0.61 0.02 147.78 13 2037.75 17843.25 86081.25 -12.34
1636 447.65 715.88 1.81 0.60 0.10 165.83 13 58.92 623.08 2982.08 -8.69
1637 749.84 716.29 1.78 0.59 0.10 127.12 11 237.17 972.83 4850.17 -9.21
1638 19.28 716.77 1.81 0.60 0.19 170.13 12 65.42 509.58 2570.00 -8.52
1639 219.83 717.15 1.83 0.61 0.03 28.88 13 3415.00 31898.00 156478.00 -12.99
1640 545.13 716.69 1.86 0.62 0.05 14.61 13 252.67 1621.33 9049.33 -9.89
1641 772.79 717.06 1.90 0.63 0.07 28.85 11 38.33 350.67 1839.33 -8.16
1642 494.13 718.17 1.83 0.61 0.04 141.52 11 904.25 5716.75 27895.25 -11.11
1643 587.72 718.29 1.84 0.61 0.04 14.83 11 426.25 2349.75 13696.25 -10.34
1644 530.04 719.40 1.82 0.61 0.08 127.45 12 1804.00 10655.00 57754.00 -11.90
1645 616.70 719.18 1.86 0.62 0.16 2.90 12 66.17 531.83 2670.00 -8.57
1646 40.05 719.98 1.80 0.60 0.04 76.82 13 3375.42 43806.58 193838.58 -13.22
1647 50.40 719.94 1.75 0.58 0.19 159.08 10 -3.08 364.08 1515.83 -7.95
1648 286.10 720.06 1.88 0.63 0.13 118.48 12 117.08 901.92 4135.00 -9.04
1649 650.82 720.22 1.88 0.63 0.02 9.72 12 2950.67 18031.33 100136.00 -12.50
1650 1002.91 719.97 1.97 0.66 0.04 27.57 13 544.42 2552.58 15029.58 -10.44
1651 210.77 721.20 1.74 0.58 0.08 3.15 12 238.25 1548.75 6962.00 -9.61
1652 232.18 722.28 1.76 0.59 0.08 137.96 11 768.50 6058.50 27676.50 -11.11
1653 463.06 721.70 1.85 0.62 0.11 57.87 13 203.67 888.33 4859.33 -9.22
1654 628.10 722.02 1.88 0.63 0.12 170.91 13 130.33 1145.67 5623.67 -9.38
1655 888.88 724.00 1.80 0.60 0.09 5.47 10 26.08 286.92 1453.17 -7.91
1656 992.39 723.77 1.76 0.59 0.10 28.88 11 5198.67 24164.33 130894.67 -12.79
1657 74.33 725.34 1.67 0.56 0.17 108.69 11 138.50 1066.50 4570.50 -9.15
1658 606.14 725.13 1.78 0.59 0.18 123.14 11 133.83 648.17 2768.83 -8.61
1659 761.40 724.71 1.80 0.60 0.15 37.12 11 2364.33 10075.67 59570.33 -11.94
1660 959.33 725.03 1.87 0.62 0.02 151.05 12 127.17 455.83 2746.00 -8.60
1661 291.65 725.99 1.76 0.59 0.06 157.51 10 85.08 560.92 3106.17 -8.73
1662 305.28 725.86 1.82 0.61 0.12 152.60 12 134.08 429.92 2025.00 -8.27
1663 379.87 726.04 1.91 0.64 0.12 162.61 12 34.58 699.42 3372.00 -8.82
1664 194.32 726.86 1.79 0.60 0.04 22.04 12 544.92 3836.08 20121.00 -10.76
1665 370.41 727.01 1.69 0.56 0.17 131.19 12 116.92 790.08 3574.00 -8.88
1666 443.09 727.07 1.95 0.65 0.16 177.99 13 83.25 769.75 3901.75 -8.98
1667 694.35 726.76 1.79 0.60 0.18 32.51 11 1025.83 3472.17 19655.83 -10.73
1668 822.84 726.92 1.90 0.63 0.17 76.66 13 62.08 646.92 3541.92 -8.87
1669 923.55 726.81 1.68 0.56 0.13 67.90 9 159.67 540.33 2777.00 -8.61
1670 341.30 728.38 1.75 0.58 0.16 137.47 11 2389.17 16490.83 82576.17 -12.29
1671 747.09 728.23 1.71 0.57 0.17 174.52 11 17.33 416.67 1551.33 -7.98
1672 935.14 727.65 1.68 0.56 0.17 92.60 11 75.25 342.75 1446.25 -7.90
1673 157.22 728.66 1.74 0.58 0.05 26.80 11 95.08 1032.92 4950.08 -9.24
1674 484.75 730.31 1.85 0.62 0.05 29.79 12 3589.75 20205.25 116565.00 -12.67
1675 908.27 730.27 1.69 0.56 0.17 109.10 10 15.00 395.00 1915.00 -8.21
1676 519.56 730.87 1.72 0.57 0.16 90.97 9 99.58 384.42 1718.75 -8.09
1677 38.97 732.40 1.66 0.55 0.11 114.09 11 124.50 1312.50 5521.50 -9.36
1678 77.69 733.13 1.72 0.57 0.10 175.45 12 228.83 1598.17 7222.00 -9.65
1679 684.88 732.80 2.02 0.67 0.18 93.65 12 141.25 492.75 2773.00 -8.61
1680 717.02 733.08 1.89 0.63 0.10 146.06 13 121.83 958.17 4659.17 -9.17
1681 276.26 734.31 1.78 0.59 0.12 137.35 11 2148.83 17287.17 83957.83 -12.31
1682 298.27 733.69 1.79 0.60 0.09 39.75 11 3522.83 24401.17 134556.83 -12.82
1683 625.32 734.26 1.58 0.53 0.03 31.12 9 90.75 281.25 1289.25 -7.78
1684 215.91 735.40 1.82 0.61 0.13 154.98 12 162.92 846.08 4479.00 -9.13
1685 420.32 735.20 1.86 0.62 0.14 136.29 12 50.42 697.58 3593.00 -8.89
1686 434.26 734.87 1.75 0.58 0.15 152.10 11 150.25 770.75 3494.25 -8.86
1687 206.22 736.29 1.74 0.58 0.20 146.50 11 114.00 579.00 2840.00 -8.63
1688 535.04 735.86 1.95 0.65 0.07 108.65 13 88.83 946.17 5081.17 -9.26
1689 595.97 735.92 1.92 0.64 0.01 38.71 13 394.83 2549.17 14030.17 -10.37
1690 638.95 735.93 1.89 0.63 0.17 107.49 12 38.08 375.92 2282.00 -8.40
1691 704.09 735.85 1.88 0.63 0.04 20.60 13 2727.75 16700.25 90324.25 -12.39
1692 848.30 736.20 1.92 0.64 0.20 127.99 11 63.33 417.67 2489.33 -8.49
1693 944.86 736.25 1.73 0.58 0.10 14.11 10 37.67 364.33 1877.33 -8.18
1694 99.42 737.23 1.70 0.57 0.12 135.63 11 2594.42 23451.58 110468.42 -12.61
1695 392.37 736.68 1.75 0.58 0.12 39.17 11 1503.17 8371.83 46673.17 -11.67
1696 604.76 737.23 1.87 0.62 0.02 32.50 12 903.67 5409.33 31351.00 -11.24
1697 30.47 737.75 1.63 0.54 0.05 159.42 11 240.08 2321.92 11174.08 -10.12
1698 67.71 738.40 1.69 0.56 0.07 131.13 12 61.67 547.33 2766.00 -8.60
1699 344.89 737.75 1.59 0.53 0.08 100.19 9 124.75 409.25 1433.25 -7.89
1700 447.04 738.07 1.88 0.63 0.02 6.64 13 36851.42 279357.58 1441091.58 -15.40
1701 834.20 738.06 1.85 0.62 0.06 178.07 12 220.08 1197.92 6244.00 -9.49
1702 817.91 738.80 1.91 0.64 0.08 40.78 13 673.00 3457.00 20194.00 -10.76
1703 369.98 740.03 1.87 0.62 0.13 131.84 12 65.50 420.50 2288.00 -8.40
1704 885.30 740.22 1.81 0.60 0.11 143.28 11 771.67 3991.33 19788.67 -10.74
1705 730.09 741.29 1.85 0.62 0.14 141.15 12 1324.75 8104.25 43071.00 -11.59
1706 290.08 743.50 1.73 0.58 0.12 124.82 10 168.50 718.50 3698.00 -8.92
1707 315.83 742.70 1.84 0.61 0.01 171.58 13 1964.17 14002.83 79452.83 -12.25
1708 129.69 744.31 1.69 0.56 0.05 18.35 12 248.17 1245.83 5888.00 -9.42
1709 207.23 744.09 1.76 0.59 0.11 119.76 11 114.25 932.75 4010.25 -9.01
1710 681.02 743.63 1.81 0.60 0.11 85.16 10 126.50 771.50 3733.00 -8.93
1711 716.32 744.42 1.77 0.59 0.18 139.40 10 4896.50 22684.50 122478.00 -12.72
1712 414.22 745.25 1.69 0.56 0.13 170.30 11 47.75 313.25 1486.75 -7.93
1713 93.67 746.19 1.71 0.57 0.09 120.14 12 129.33 1388.67 6553.00 -9.54
1714 791.02 746.41 1.83 0.61 0.08 121.45 12 881.75 3861.25 21324.00 -10.82
1715 987.35 746.10 1.71 0.57 0.11 2.06 11 83.33 420.67 1703.33 -8.08
1716 298.35 746.86 1.84 0.61 0.11 14.30 11 208.42 1242.58 6433.42 -9.52
1717 324.72 746.94 1.70 0.57 0.09 65.84 11 21.58 369.42 1446.58 -7.90
1718 428.88 746.97 1.84 0.61 0.17 7.21 10 249.00 326.00 2033.00 -8.27
1719 481.22 747.44 1.74 0.58 0.17 138.93 10 173.92 1063.08 5426.83 -9.34
1720 584.94 746.90 1.98 0.66 0.04 102.12 13 49.33 657.67 3263.67 -8.78
1721 746.93 747.21 1.85 0.62 0.13 124.80 12 220.50 820.50 4328.00 -9.09
1722 923.45 746.83 1.74 0.58 0.09 45.22 11 326.17 1493.83 8064.17 -9.77
1723 244.05 748.17 1.82 0.61 0.03 156.94 13 1066.50 10391.50 48490.50 -11.71
1724 969.66 747.75 1.92 0.64 0.10 101.62 11 214.75 657.25 3511.75 -8.86
1725 263.66 749.23 1.77 0.59 0.06 117.95 11 209.08 1308.92 7028.08 -9.62
1726 364.06 749.00 1.83 0.61 0.03 162.85 13 293.42 1703.58 8215.58 -9.79
1727 595.39 749.24 1.77 0.59 0.12 141.80 11 3616.50 19440.50 100193.50 -12.50
1728 771.88 749.22 1.98 0.66 0.07 177.59 12 23.08 603.92 3115.00 -8.73
1729 46.10 749.64 1.70 0.57 0.10 75.10 11 34.42 809.58 3270.42 -8.79
1730 153.74 749.64 1.75 0.58 0.08 144.35 11 326.58 3224.42 16181.58 -10.52
1731 649.34 749.75 1.80 0.60 0.11 25.08 11 600.33 2752.67 15491.33 -10.48
1732 671.07 749.91 1.95 0.65 0.13 149.65 13 141.83 542.17 3236.17 -8.78
1733 693.14 749.82 1.95 0.65 0.15 1.23 13 33.58 571.42 3506.42 -8.86
1734 314.47 751.71 1.68 0.56 0.10 82.17 10 637.33 1687.67 7770.67 -9.73
1735 509.98 752.26 1.89 0.63 0.09 162.00 12 198.67 1381.33 6938.00 -9.60
1736 85.17 753.38 1.73 0.58 0.16 140.38 12 93.50 1050.50 4709.00 -9.18
1737 462.30 753.23 1.81 0.60 0.11 136.41 11 417.33 2574.67 12723.33 -10.26
1738 171.65 754.04 1.82 0.61 0.10 178.52 12 164.67 1604.33 8243.00 -9.79
1739 215.35 754.07 1.59 0.53 0.18 114.21 10 258.92 915.08 3671.83 -8.91
1740 573.22 754.13 1.87 0.62 0.08 128.28 12 104.25 707.75 3599.00 -8.89
1741 830.66 754.25 1.58 0.53 0.19 31.34 8 109.17 381.83 1598.67 -8.01
1742 113.15 755.06 1.80 0.60 0.18 173.30 12 528.08 4302.92 19301.00 -10.71
1743 540.43 755.11 1.78 0.59 0.09 149.53 11 572.33 3225.67 17739.33 -10.62
1744 784.72 754.99 1.81 0.60 0.07 161.54 11 36.08 320.92 1538.08 -7.97
1745 225.37 757.33 1.77 0.59 0.18 149.03 10 144.92 1226.08 6339.83 -9.51
1746 684.86 757.03 1.81 0.60 0.18 105.88 11 15.50 411.50 1949.50 -8.22
1747 37.24 758.32 1.78 0.59 0.09 134.72 12 22.67 835.33 3679.00 -8.91
1748 337.97 757.64 1.82 0.61 0.05 65.43 12 440.17 2948.83 15023.00 -10.44
1749 481.22 758.03 1.84 0.61 0.14 151.66 12 233.33 1328.67 6957.00 -9.61
1750 406.94 758.90 1.84 0.61 0.02 70.52 13 298.42 2526.58 12670.58 -10.26
1751 420.86 759.35 1.79 0.60 0.06 107.87 12 204.00 710.00 3577.00 -8.88
1752 766.93 759.05 1.91 0.64 0.19 96.68 12 132.92 547.08 2758.00 -8.60
1753 122.07 760.04 1.73 0.58 0.05 157.55 11 105.83 1229.17 5114.83 -9.27
1754 453.98 759.65 1.97 0.66 0.17 155.67 12 48.33 531.67 2565.00 -8.52
1755 490.72 760.46 1.79 0.60 0.14 15.63 11 148.58 675.42 3547.58 -8.87
1756 627.04 759.66 1.89 0.63 0.06 13.74 12 348.33 2091.67 12146.00 -10.21
1757 907.81 760.82 1.93 0.64 0.06 111.18 13 225.58 1471.42 8935.42 -9.88
1758 931.27 760.85 1.76 0.59 0.08 100.84 12 94.08 596.92 2287.00 -8.40
1759 944.81 760.94 1.98 0.66 0.13 76.16 13 182.42 740.58 4703.58 -9.18
1760 90.75 763.33 1.71 0.57 0.06 78.19 11 543.08 5044.92 23257.08 -10.92
1761 164.03 763.12 1.83 0.61 0.09 120.09 11 48.17 488.83 2191.17 -8.35
1762 371.91 762.74 1.84 0.61 0.14 152.28 11 45.17 347.83 2024.17 -8.27
1763 742.06 762.72 1.88 0.63 0.10 34.73 12 1457.50 7572.50 44443.00 -11.62
1764 507.75 764.36 1.81 0.60 0.04 52.39 12 724.08 3451.92 19754.00 -10.74
1765 527.07 763.77 1.81 0.60 0.04 20.65 11 132.92 379.08 2069.92 -8.29
1766 588.06 763.70 1.88 0.63 0.16 71.92 12 41.58 569.42 2851.00 -8.64
1767 184.72 764.66 1.75 0.58 0.09 134.63 11 453.17 3810.83 20245.17 -10.77
1768 897.87 764.86 1.98 0.66 0.10 140.61 12 147.00 895.00 5533.00 -9.36
1769 663.23 765.75 1.87 0.62 0.12 22.52 12 123.83 508.17 2554.00 -8.52
